"id_reserva","id_cliente","GeographyKey","CurrencyKey","tipo_habitacion","noches","monto_reserva_origen","canal_reserva","cancelo_reserva"
"RES00371","CAM08030",389,34,"Junior Suite",14,2004.05,"Booking","No"
"RES00372","CAM07321",289,75,"Junior Suite",12,4428.11,"Agencia","No"
"RES00373","CAM01403",305,93,"Suite Ejecutiva",14,3114.14,"Call Center","Si"
"RES00374","CAM09328",452,100,"Standard",1,4628.07,"Web","No"
"RES00375","CAM07186",613,98,"Standard",3,3702.92,"Expedia","No"
"RES00376","CAM06512",460,87,"Deluxe",13,4767.65,"Booking","No"
"RES00377","CAM00601",432,98,"Standard",8,3816.61,"Call Center","Si"
"RES00378","CAM01602",288,36,"Deluxe",4,4628.77,"Booking","No"
"RES00379","CAM00684",596,6,"Standard",11,2241.05,"Call Center","No"
"RES00380","CAM06681",565,14,"Junior Suite",4,1522.33,"Booking","No"
"RES00381","CAM08292",592,53,"Deluxe",5,1223.14,"Call Center","No"
"RES00382","CAM06620",294,12,"Standard",1,197.17,"Web","No"
"RES00383","CAM09617",410,61,"Junior Suite",1,216.07,"Web","No"
"RES00384","CAM01451",385,24,"Standard",11,172.44,"Call Center","No"
"RES00385","CAM00639",318,104,"Standard",14,4087.44,"Booking","No"
"RES00386","CAM05609",38,67,"Standard",1,636.89,"Web","Si"
"RES00387","CAM08385",288,2,"Deluxe",8,3849.55,"Call Center","No"
"RES00388","CAM05562",299,95,"Standard",7,3300.81,"Call Center","No"
"RES00389","CAM00343",227,87,"Standard",4,2412.18,"Agencia","No"
"RES00390","CAM01282",212,18,"Standard",13,1485.23,"Web","No"
"RES00391","CAM08895",511,104,"Deluxe",1,274.56,"Booking","No"
"RES00392","CAM02195",600,79,"Deluxe",3,929.1,"Web","No"
"RES00393","CAM05066",362,36,"Deluxe",9,3253.58,"Booking","No"
"RES00394","CAM00216",601,93,"Standard",1,3963.52,"Web","No"
"RES00395","CAM07550",363,80,"Junior Suite",10,2315.37,"Agencia","No"
"RES00396","CAM00267",367,68,"Deluxe",8,3893.29,"Expedia","No"
"RES00397","CAM02035",147,38,"Standard",9,855.81,"Booking","No"
"RES00398","CAM06290",647,2,"Standard",3,1025.02,"Booking","No"
"RES00399","CAM00615",87,60,"Junior Suite",9,576.07,"Web","No"
"RES00400","CAM07090",311,27,"Suite Ejecutiva",7,991.12,"Web","No"
"RES00401","CAM00369",426,43,"Standard",9,2347.48,"Call Center","No"
"RES00402","CAM02241",624,54,"Suite Ejecutiva",1,2541.48,"Agencia","No"
"RES00403","CAM09302",461,53,"Suite Ejecutiva",12,3993.62,"App","No"
"RES00404","CAM02477",600,10,"Junior Suite",13,1497.5,"Web","No"
"RES00405","CAM07257",414,3,"Deluxe",2,4599.63,"Booking","No"
"RES00406","CAM01669",32,52,"Junior Suite",4,2874.21,"Booking","No"
"RES00407","CAM06690",144,86,"Standard",14,1389.13,"Agencia","Si"
"RES00408","CAM00406",345,71,"Deluxe",13,273.4,"Booking","No"
"RES00409","CAM01694",256,42,"Standard",4,3540.09,"Booking","No"
"RES00410","CAM09248",263,70,"Deluxe",7,2223.26,"Call Center","No"
"RES00411","CAM05140",466,41,"Junior Suite",10,2838.57,"Web","No"
"RES00412","CAM08634",561,3,"Standard",3,1956.66,"Web","No"
"RES00413","CAM01598",229,24,"Standard",12,689.81,"Web","No"
"RES00414","CAM09248",19,37,"Junior Suite",10,2241.91,"Booking","No"
"RES00415","CAM09111",421,14,"Standard",3,3445.06,"Expedia","No"
"RES00416","CAM09066",175,99,"Standard",14,4325.61,"Expedia","No"
"RES00417","CAM00029",170,17,"Standard",8,3103.91,"Agencia","Si"
"RES00418","CAM03860",108,23,"Suite Ejecutiva",12,939.46,"Web","Si"
"RES00419","CAM01615",288,26,"Standard",7,4791.7,"App","No"
"RES00420","CAM08686",531,47,"Standard",1,1675.64,"Web","No"
"RES00421","CAM01252",585,39,"Suite Ejecutiva",9,2194.24,"Agencia","No"
"RES00422","CAM08686",194,37,"Junior Suite",8,1614.52,"Web","No"
"RES00423","CAM03876",125,32,"Junior Suite",2,750.95,"Agencia","Si"
"RES00424","CAM07620",77,49,"Deluxe",1,3702.16,"Call Center","No"
"RES00425","CAM05162",80,74,"Standard",2,3464.91,"Booking","No"
"RES00426","CAM07825",145,83,"Deluxe",4,3543.37,"Booking","No"
"RES00427","CAM03350",496,72,"Standard",6,1693.86,"App","Si"
"RES00428","CAM05301",166,31,"Standard",10,4085.42,"Expedia","No"
"RES00429","CAM07942",94,8,"Standard",6,2222.25,"Booking","No"
"RES00430","CAM06037",398,56,"Junior Suite",9,507.19,"Booking","No"
"RES00431","CAM00064",525,69,"Junior Suite",7,3830.4,"App","No"
"RES00432","CAM07802",507,19,"Suite Ejecutiva",9,4299.34,"Web","No"
"RES00433","CAM01169",241,30,"Deluxe",14,2119.12,"Expedia","No"
"RES00434","CAM04448",208,100,"Standard",2,681.17,"App","No"
"RES00435","CAM01198",176,26,"Standard",2,2869.76,"App","No"
"RES00436","CAM06183",608,33,"Standard",13,852.6,"App","No"
"RES00437","CAM06445",297,99,"Suite Presidencial",9,619.28,"App","No"
"RES00438","CAM07087",288,89,"Standard",12,944.02,"Expedia","No"
"RES00439","CAM04979",430,25,"Standard",7,1672.2,"Web","No"
"RES00440","CAM04232",101,4,"Standard",2,4344.5,"Web","No"
"RES00441","CAM03774",451,34,"Standard",12,2548.82,"Web","Si"
"RES00442","CAM08130",81,6,"Deluxe",5,4675.67,"Booking","No"
"RES00443","CAM01211",47,26,"Standard",9,4777.55,"Expedia","No"
"RES00444","CAM00460",168,83,"Standard",1,4805.19,"App","No"
"RES00445","CAM03565",146,61,"Standard",8,4532.9,"Web","No"
"RES00446","CAM09983",648,78,"Standard",13,3286.19,"Booking","No"
"RES00447","CAM05129",240,33,"Standard",9,2146.21,"Web","No"
"RES00448","CAM08389",444,63,"Deluxe",10,1251.12,"App","No"
"RES00449","CAM01041",373,14,"Deluxe",10,2886.16,"Booking","No"
"RES00450","CAM04909",100,91,"Standard",14,2146.95,"App","No"
"RES00451","CAM07670",284,59,"Suite Ejecutiva",14,4530.57,"Expedia","No"
"RES00452","CAM04512",115,19,"Standard",1,1251.31,"Booking","No"
"RES00453","CAM05683",37,102,"Suite Presidencial",4,1977.4,"Agencia","No"
"RES00454","CAM01259",201,32,"Standard",7,922.35,"Booking","No"
"RES00455","CAM07044",491,36,"Deluxe",11,3774.31,"Web","No"
"RES00456","CAM04812",253,17,"Suite Ejecutiva",13,2095.17,"App","No"
"RES00457","CAM01653",54,16,"Junior Suite",2,2630.67,"Web","No"
"RES00458","CAM03817",451,38,"Deluxe",11,4899.15,"App","No"
"RES00459","CAM03478",591,99,"Suite Ejecutiva",8,806.89,"Call Center","No"
"RES00460","CAM06772",560,63,"Standard",14,531.32,"App","No"
"RES00461","CAM06276",366,104,"Junior Suite",10,1258,"Expedia","No"
"RES00462","CAM02102",219,97,"Suite Ejecutiva",1,556.83,"App","No"
"RES00463","CAM07180",623,102,"Standard",13,4385.65,"Web","No"
"RES00464","CAM03581",394,84,"Deluxe",12,4618.64,"App","No"
"RES00465","CAM03172",35,2,"Standard",1,250.61,"Booking","No"
"RES00466","CAM09862",258,35,"Standard",3,3300.31,"Call Center","No"
"RES00467","CAM00412",651,18,"Deluxe",1,2195.46,"App","No"
"RES00468","CAM07106",552,57,"Standard",8,3124.79,"App","No"
"RES00469","CAM02067",75,86,"Standard",12,344.64,"App","Si"
"RES00470","CAM07182",409,63,"Deluxe",13,4673.28,"Booking","No"
"RES00471","CAM01912",64,42,"Suite Presidencial",14,2902.59,"Expedia","No"
"RES00472","CAM00598",239,80,"Standard",13,1560.02,"Expedia","No"
"RES00473","CAM05423",107,20,"Suite Ejecutiva",1,4459.78,"Booking","No"
"RES00474","CAM08403",495,97,"Junior Suite",4,3643.12,"App","No"
"RES00475","CAM04081",188,86,"Standard",5,1361.53,"App","No"
"RES00476","CAM07792",94,97,"Junior Suite",4,843.62,"Web","Si"
"RES00477","CAM08652",51,77,"Suite Ejecutiva",14,3571.07,"Booking","No"
"RES00478","CAM08485",467,89,"Junior Suite",3,1058.67,"Agencia","No"
"RES00479","CAM07689",122,84,"Standard",14,896.84,"Web","No"
"RES00480","CAM06032",442,99,"Deluxe",3,4717.21,"Expedia","No"
"RES00481","CAM06253",200,102,"Junior Suite",4,2935.46,"Web","No"
"RES00482","CAM08846",309,104,"Junior Suite",12,4452.31,"Booking","No"
"RES00483","CAM06053",424,9,"Deluxe",9,224.34,"Booking","No"
"RES00484","CAM05091",188,65,"Junior Suite",3,536.08,"App","No"
"RES00485","CAM02907",499,64,"Standard",10,2980.18,"Web","No"
"RES00486","CAM09527",230,75,"Junior Suite",14,3675.09,"Web","No"
"RES00487","CAM04233",25,52,"Standard",10,503.39,"Booking","No"
"RES00488","CAM01488",567,49,"Junior Suite",4,1287.59,"Expedia","No"
"RES00489","CAM05578",652,77,"Suite Presidencial",7,3431.99,"App","No"
"RES00490","CAM02664",188,47,"Standard",11,3921.49,"Expedia","No"
"RES00491","CAM03657",436,7,"Standard",13,4899.07,"Web","No"
"RES00492","CAM05213",606,54,"Suite Presidencial",6,390.3,"Booking","No"
"RES00493","CAM05094",138,24,"Suite Ejecutiva",11,446.83,"Booking","No"
"RES00494","CAM08254",287,5,"Junior Suite",6,4813.07,"App","No"
"RES00495","CAM04547",572,22,"Deluxe",4,1277.9,"Web","Si"
"RES00496","CAM03753",504,15,"Deluxe",7,3003.29,"App","Si"
"RES00497","CAM04919",203,50,"Standard",10,556.08,"App","No"
"RES00498","CAM07979",6,4,"Deluxe",4,2254.57,"App","No"
"RES00499","CAM07150",475,21,"Suite Ejecutiva",9,3638.34,"App","No"
"RES00500","CAM06967",537,29,"Suite Ejecutiva",6,892.81,"Booking","No"
"RES00501","CAM07071",458,12,"Standard",3,4861.96,"Web","No"
"RES00502","CAM03457",148,105,"Junior Suite",11,4275.32,"Web","No"
"RES00503","CAM05986",605,54,"Junior Suite",12,1762.6,"Agencia","No"
"RES00504","CAM04960",238,42,"Standard",6,4800.89,"Booking","No"
"RES00505","CAM08152",630,77,"Deluxe",12,1751.35,"Booking","No"
"RES00506","CAM05211",47,102,"Standard",8,1678.45,"Call Center","No"
"RES00507","CAM08016",60,4,"Standard",1,1102.39,"Web","No"
"RES00508","CAM05411",348,4,"Junior Suite",11,1959.05,"Web","No"
"RES00509","CAM06547",587,31,"Deluxe",3,1941.76,"Web","No"
"RES00510","CAM07601",288,8,"Suite Presidencial",2,2753.52,"Agencia","No"
"RES00511","CAM07198",512,99,"Junior Suite",5,3429.85,"Call Center","Si"
"RES00512","CAM07517",213,61,"Standard",2,2994.04,"App","No"
"RES00513","CAM02029",496,73,"Junior Suite",3,502.99,"Web","Si"
"RES00514","CAM02768",260,6,"Standard",9,3718.3,"App","No"
"RES00515","CAM06994",578,80,"Standard",2,4774.93,"App","No"
"RES00516","CAM01674",629,25,"Deluxe",11,1224.34,"Expedia","No"
"RES00517","CAM02790",205,42,"Standard",13,3523.72,"Call Center","No"
"RES00518","CAM04083",438,33,"Standard",12,1438.62,"Expedia","No"
"RES00519","CAM06013",601,12,"Standard",9,1025.46,"App","No"
"RES00520","CAM01902",232,97,"Deluxe",3,279.77,"Web","No"
"RES00521","CAM07029",66,59,"Junior Suite",10,4318.4,"Web","No"
"RES00522","CAM04916",149,78,"Standard",9,3913.93,"Expedia","No"
"RES00523","CAM01171",630,11,"Deluxe",13,4738.98,"App","Si"
"RES00524","CAM01204",397,96,"Junior Suite",4,4561.82,"Expedia","No"
"RES00525","CAM05128",634,17,"Junior Suite",14,4461.98,"Booking","No"
"RES00526","CAM01102",99,1,"Standard",9,2515.23,"Web","No"
"RES00527","CAM02362",467,79,"Deluxe",14,4131.89,"Booking","No"
"RES00528","CAM02688",199,96,"Standard",9,4005.51,"App","No"
"RES00529","CAM05391",499,3,"Deluxe",7,4193.11,"Web","Si"
"RES00530","CAM02907",431,69,"Deluxe",11,1777.43,"Web","No"
"RES00531","CAM05244",495,89,"Suite Presidencial",14,2666.45,"Expedia","No"
"RES00532","CAM02788",430,42,"Deluxe",8,578.34,"Booking","No"
"RES00533","CAM00490",626,20,"Junior Suite",2,1366.85,"Agencia","No"
"RES00534","CAM01012",53,22,"Junior Suite",13,1500.05,"Call Center","No"
"RES00535","CAM03051",527,4,"Suite Presidencial",9,3194.23,"Web","No"
"RES00536","CAM06549",257,104,"Deluxe",9,3586.47,"Booking","No"
"RES00537","CAM02770",655,30,"Standard",5,3168.88,"Web","No"
"RES00538","CAM01050",97,81,"Suite Ejecutiva",14,1978,"Web","No"
"RES00539","CAM08478",18,50,"Deluxe",9,1130.17,"App","No"
"RES00540","CAM00731",192,76,"Standard",4,4389.73,"Call Center","No"
"RES00541","CAM04104",554,5,"Standard",6,3698.02,"Web","No"
"RES00542","CAM02045",575,21,"Standard",4,1684.38,"Call Center","Si"
"RES00543","CAM08132",356,67,"Standard",8,765.99,"Expedia","No"
"RES00544","CAM08513",435,92,"Standard",13,241.59,"Call Center","No"
"RES00545","CAM03744",84,57,"Junior Suite",9,4562.17,"App","No"
"RES00546","CAM07085",630,75,"Suite Presidencial",6,4800.89,"Call Center","No"
"RES00547","CAM07989",375,1,"Standard",8,163.71,"Booking","No"
"RES00548","CAM00684",60,10,"Standard",7,1301.57,"Web","No"
"RES00549","CAM08037",302,54,"Deluxe",11,1254.22,"Booking","No"
"RES00550","CAM08015",27,80,"Deluxe",9,2641.15,"Agencia","No"
"RES00551","CAM01452",593,16,"Standard",9,3135.88,"App","No"
"RES00552","CAM07046",644,48,"Standard",11,2248.58,"Web","No"
"RES00553","CAM00910",414,89,"Standard",12,1164.29,"Web","No"
"RES00554","CAM05670",90,39,"Standard",6,945.22,"App","No"
"RES00555","CAM06998",427,30,"Standard",5,744.9,"Booking","No"
"RES00556","CAM08768",434,33,"Standard",12,2212.56,"Web","No"
"RES00557","CAM04101",463,62,"Junior Suite",1,1783,"App","No"
"RES00558","CAM04305",497,72,"Deluxe",7,2378.34,"Booking","No"
"RES00559","CAM08967",407,72,"Deluxe",1,213.69,"Expedia","No"
"RES00560","CAM05494",604,93,"Deluxe",9,1387.46,"Web","No"
"RES00561","CAM07107",90,25,"Standard",13,953.13,"Call Center","No"
"RES00562","CAM08488",408,86,"Deluxe",10,4458,"Call Center","No"
"RES00563","CAM04606",565,9,"Standard",12,304.44,"Agencia","No"
"RES00564","CAM01671",77,85,"Deluxe",14,4536.25,"Expedia","No"
"RES00565","CAM00886",64,85,"Standard",3,4863.45,"Call Center","No"
"RES00566","CAM06842",329,90,"Junior Suite",11,198.15,"Booking","Si"
"RES00567","CAM09328",131,90,"Deluxe",1,725.15,"App","Si"
"RES00568","CAM08982",217,54,"Standard",13,681.55,"Agencia","No"
"RES00569","CAM00527",129,91,"Suite Ejecutiva",7,4278.2,"Web","No"
"RES00570","CAM01733",625,56,"Junior Suite",6,780.93,"Agencia","Si"
"RES00571","CAM05956",129,16,"Suite Ejecutiva",12,2959.16,"Web","Si"
"RES00572","CAM07400",358,64,"Suite Ejecutiva",10,4164.32,"Expedia","No"
"RES00573","CAM02206",119,82,"Standard",2,254.35,"Booking","No"
"RES00574","CAM06728",258,70,"Suite Ejecutiva",4,1087.9,"Expedia","No"
"RES00575","CAM00393",303,34,"Junior Suite",11,3479.2,"Agencia","No"
"RES00576","CAM06088",102,77,"Deluxe",3,520.53,"Call Center","Si"
"RES00577","CAM04333",560,102,"Standard",11,217.92,"Web","Si"
"RES00578","CAM01256",226,1,"Deluxe",10,1201.73,"Booking","No"
"RES00579","CAM03058",287,3,"Standard",14,1744.49,"Call Center","No"
"RES00580","CAM05176",402,50,"Deluxe",5,531.03,"Agencia","No"
"RES00581","CAM02712",263,53,"Deluxe",13,1939.19,"Web","No"
"RES00582","CAM03259",58,28,"Deluxe",6,4896.06,"Booking","No"
"RES00583","CAM00654",162,78,"Standard",8,639.78,"Web","No"
"RES00584","CAM01187",340,99,"Deluxe",7,2272.92,"Web","No"
"RES00585","CAM06064",140,62,"Deluxe",7,1537.34,"Web","No"
"RES00586","CAM00811",512,83,"Deluxe",11,435.63,"Expedia","No"
"RES00587","CAM08276",397,72,"Deluxe",6,2622.56,"Web","No"
"RES00588","CAM07626",630,88,"Deluxe",5,1605.34,"Booking","No"
"RES00589","CAM08075",276,52,"Deluxe",2,859.74,"Booking","No"
"RES00590","CAM08347",218,80,"Junior Suite",11,3586.3,"Web","No"
"RES00591","CAM00722",469,1,"Suite Ejecutiva",3,1301.86,"Agencia","Si"
"RES00592","CAM06870",393,18,"Suite Ejecutiva",3,2995.57,"Expedia","Si"
"RES00593","CAM02775",137,29,"Suite Ejecutiva",5,1299.43,"Booking","No"
"RES00594","CAM01310",583,63,"Suite Presidencial",8,606.46,"Expedia","No"
"RES00595","CAM07611",572,81,"Deluxe",9,412.93,"App","Si"
"RES00596","CAM01017",522,8,"Deluxe",1,2258.25,"Call Center","Si"
"RES00597","CAM01392",73,45,"Standard",5,1801.79,"Agencia","No"
"RES00598","CAM03512",469,104,"Standard",11,3226.06,"App","No"
"RES00599","CAM07708",129,5,"Standard",3,4076.19,"Booking","No"
"RES00600","CAM07472",640,94,"Deluxe",5,3463.53,"Web","No"
"RES00601","CAM08636",117,55,"Suite Ejecutiva",9,135.29,"Web","No"
"RES00602","CAM01268",171,83,"Standard",2,3154.96,"Call Center","No"
"RES00603","CAM07081",475,94,"Standard",1,2317.68,"Booking","No"
"RES00604","CAM04774",482,61,"Standard",13,3394.48,"Agencia","No"
"RES00605","CAM06013",234,89,"Deluxe",4,3590.67,"App","No"
"RES00606","CAM00642",456,50,"Deluxe",9,4723.88,"Call Center","No"
"RES00607","CAM05333",327,66,"Standard",5,1681.06,"Agencia","No"
"RES00608","CAM03886",421,60,"Deluxe",8,3376.17,"Agencia","Si"
"RES00609","CAM03780",184,102,"Standard",8,2145.13,"Booking","No"
"RES00610","CAM09466",231,35,"Suite Presidencial",7,676.09,"Web","No"
"RES00611","CAM03183",265,35,"Standard",7,2352.24,"App","Si"
"RES00612","CAM08515",37,4,"Suite Ejecutiva",12,1879.54,"Web","No"
"RES00613","CAM04555",75,44,"Standard",2,3064.28,"Call Center","No"
"RES00614","CAM08484",154,55,"Standard",12,1786.88,"Web","No"
"RES00615","CAM08947",554,16,"Suite Ejecutiva",12,4565.78,"Call Center","Si"
"RES00616","CAM08586",418,2,"Deluxe",3,3162.56,"Booking","No"
"RES00617","CAM03354",550,87,"Suite Ejecutiva",7,657.48,"Call Center","No"
"RES00618","CAM03514",53,69,"Junior Suite",12,2039.81,"Web","No"
"RES00619","CAM01809",490,3,"Deluxe",10,1037.56,"Booking","No"
"RES00620","CAM00621",342,13,"Standard",2,2246.5,"Web","No"
"RES00621","CAM09899",203,7,"Standard",2,2225.05,"Booking","Si"
"RES00622","CAM01492",224,69,"Suite Ejecutiva",12,3478.33,"Booking","No"
"RES00623","CAM02301",522,43,"Standard",3,4429.45,"Expedia","Si"
"RES00624","CAM04858",322,77,"Standard",11,1629.12,"Web","No"
"RES00625","CAM05289",255,69,"Standard",1,663.29,"Expedia","No"
"RES00626","CAM03790",45,51,"Standard",12,2418.34,"App","No"
"RES00627","CAM01735",208,19,"Junior Suite",12,3380.86,"Booking","Si"
"RES00628","CAM08443",606,38,"Standard",9,3637.71,"Expedia","No"
"RES00629","CAM05476",245,80,"Deluxe",6,1041.22,"Expedia","No"
"RES00630","CAM07460",378,41,"Suite Ejecutiva",11,4555.16,"Expedia","No"
"RES00631","CAM02759",140,77,"Standard",6,610.24,"Agencia","No"
"RES00632","CAM05206",418,92,"Deluxe",8,3581.46,"Web","No"
"RES00633","CAM00600",265,81,"Deluxe",5,1979.39,"Call Center","No"
"RES00634","CAM02098",608,85,"Junior Suite",4,3082.85,"Web","No"
"RES00635","CAM05985",9,13,"Standard",6,546.22,"Web","No"
"RES00636","CAM02361",158,102,"Standard",7,4798.4,"Expedia","No"
"RES00637","CAM08180",204,22,"Standard",14,2040.72,"Booking","Si"
"RES00638","CAM05715",111,66,"Standard",12,3096.34,"App","No"
"RES00639","CAM03071",578,105,"Standard",10,3638.48,"Booking","Si"
"RES00640","CAM04033",625,58,"Standard",9,3989.43,"Expedia","No"
"RES00641","CAM00187",80,93,"Standard",1,3598.9,"Booking","No"
"RES00642","CAM04429",612,44,"Suite Presidencial",5,1043.34,"Expedia","No"
"RES00643","CAM02742",78,55,"Standard",6,685.73,"Web","Si"
"RES00644","CAM00109",226,63,"Standard",9,4579.95,"Booking","No"
"RES00645","CAM02040",64,30,"Deluxe",11,4999.8,"Agencia","Si"
"RES00646","CAM00743",538,28,"Deluxe",3,3263.79,"Web","No"
"RES00647","CAM00988",415,53,"Standard",8,4187.92,"Web","No"
"RES00648","CAM05905",53,49,"Deluxe",3,2373.59,"App","No"
"RES00649","CAM09273",307,60,"Junior Suite",1,4396.52,"Booking","No"
"RES00650","CAM00021",524,19,"Junior Suite",10,4369.25,"App","No"
"RES00651","CAM03233",571,38,"Deluxe",7,3618.07,"Expedia","No"
"RES00652","CAM00705",241,24,"Suite Ejecutiva",5,3861.66,"Booking","Si"
"RES00653","CAM09027",204,34,"Suite Ejecutiva",9,1294.01,"Booking","No"
"RES00654","CAM09205",138,16,"Standard",14,4452.34,"Call Center","No"
"RES00655","CAM02346",153,59,"Standard",14,3616.25,"Call Center","No"
"RES00656","CAM08503",519,63,"Standard",3,2794.34,"Web","No"
"RES00657","CAM03087",294,96,"Standard",14,1618.85,"Web","No"
"RES00658","CAM03295",90,25,"Suite Ejecutiva",2,897.65,"Web","No"
"RES00659","CAM07017",131,13,"Standard",5,3500.74,"Call Center","No"
"RES00660","CAM06580",58,74,"Standard",3,2235.84,"Web","No"
"RES00661","CAM05877",319,35,"Standard",6,4116.73,"Web","No"
"RES00662","CAM02039",508,92,"Standard",4,2691.33,"Expedia","No"
"RES00663","CAM01856",32,100,"Standard",5,2815.09,"Expedia","No"
"RES00664","CAM01578",333,102,"Standard",10,913.42,"Booking","No"
"RES00665","CAM03969",549,68,"Standard",12,3721.55,"Booking","No"
"RES00666","CAM05061",71,91,"Junior Suite",11,1187.55,"Call Center","No"
"RES00667","CAM08280",66,51,"Standard",1,3574.24,"Call Center","No"
"RES00668","CAM06510",440,44,"Standard",5,2104.45,"Booking","No"
"RES00669","CAM04446",296,29,"Standard",7,2623.11,"App","No"
"RES00670","CAM05388",381,81,"Junior Suite",10,4220.83,"Booking","No"
"RES00671","CAM07140",531,10,"Deluxe",9,2211.47,"Expedia","No"
"RES00672","CAM06352",110,75,"Standard",6,2816.37,"Expedia","Si"
"RES00673","CAM03794",193,18,"Standard",5,3345.35,"App","No"
"RES00674","CAM07656",57,21,"Standard",6,146.38,"Web","No"
"RES00675","CAM04386",420,99,"Standard",10,3302.62,"App","Si"
"RES00676","CAM09968",366,30,"Standard",3,2011.33,"App","Si"
"RES00677","CAM05619",459,85,"Junior Suite",4,2642.01,"Agencia","Si"
"RES00678","CAM05178",7,51,"Suite Ejecutiva",13,2603.06,"Call Center","No"
"RES00679","CAM07138",483,33,"Suite Ejecutiva",2,705.67,"Call Center","No"
"RES00680","CAM08571",34,40,"Suite Ejecutiva",11,1120.37,"App","No"
"RES00681","CAM06078",384,79,"Standard",5,2180.11,"Web","No"
"RES00682","CAM00457",118,32,"Standard",1,3458.95,"Expedia","No"
"RES00683","CAM02943",192,22,"Suite Ejecutiva",6,2758.62,"Web","No"
"RES00684","CAM09682",60,14,"Deluxe",5,2956.6,"Booking","No"
